order_id,order_date_us,City,zip_code,restaurant,Delivery,distance_miles,order_amount_usd,delivery_time_min,customer_rating,repeat_customer
926,06/29/2024,Lowell,01852,Home Catering,Pickup,2.85,34.11,31,3.7,0
927,06/30/2024,Worcester,01608,Home Catering,Self Delivery,7.28,163.28,53,4.8,1
928,06/03/2024,Cambridge,02139,Home Catering,Self Delivery,13.68,89.09,62,4.1,0
929,04/30/2024,Springfield,01103,Home Catering,Pickup,3.23,60.19,70,4.1,1
930,09/13/2024,Manchester,03103,Home Catering,Pickup,2.59,103.68,24,4.5,0
931,05/21/2024,Lowell,01852,Home Catering,Pickup,5.57,183.34,41,4.8,0
932,02/01/2024,Springfield,01103,Home Catering,Self Delivery,13.31,72.55,80,4.3,0
933,05/11/2024,Boston,02118,Home Catering,Self Delivery,7.83,179.67,63,3.8,1
934,07/17/2024,Boston,02118,Home Catering,Self Delivery,1.6,53.52,73,4.0,0
935,01/16/2024,Providence,02903,Home Catering,Pickup,3.02,92.65,78,5.0,0
936,10/11/2024,Salem,01970,Home Catering,Pickup,9.68,61.44,22,4.0,1
937,05/23/2024,Providence,02903,Home Catering,Pickup,14.53,185.61,87,3.9,0
938,04/25/2024,Salem,01970,Home Catering,Pickup,12.86,147.57,85,3.5,0
939,03/18/2024,Concord,03301,Home Catering,Pickup,12.08,79.5,55,4.5,1
940,06/23/2024,Nashua,03060,Home Catering,Self Delivery,12.44,132.32,36,3.9,0
941,07/20/2024,Concord,03301,Home Catering,Pickup,9.58,71.44,21,3.0,0
942,03/11/2024,Providence,02903,Home Catering,Self Delivery,6.32,61.49,69,4.0,0
943,02/14/2024,Springfield,01103,Home Catering,Self Delivery,8.63,43.93,71,3.4,0
944,07/14/2024,Springfield,01103,Home Catering,Self Delivery,4.21,65.45,29,4.3,1
945,09/23/2024,Lowell,01852,Home Catering,Self Delivery,9.45,76.88,56,4.5,0
946,04/26/2024,Boston,02118,Home Catering,Self Delivery,6.37,135.84,70,4.5,1
947,08/01/2024,Salem,01970,Home Catering,Pickup,5.92,31.95,64,5.0,1
948,05/03/2024,Boston,02118,Home Catering,Pickup,5.19,124.89,64,3.1,1
949,10/20/2024,Salem,01970,Home Catering,Pickup,10.23,127.15,20,4.5,1
950,03/19/2024,Concord,03301,Home Catering,Self Delivery,3.96,59.93,71,4.0,1
951,08/06/2024,Portland,04101,Home Catering,Self Delivery,14.42,92.79,53,3.6,1
952,06/08/2024,Salem,01970,Home Catering,Pickup,2.93,141.94,29,4.9,1
953,06/17/2024,Salem,01970,Home Catering,Self Delivery,10.0,80.93,72,4.9,0
954,08/17/2024,Springfield,01103,Home Catering,Pickup,10.27,149.49,65,4.1,0
955,10/04/2024,Worcester,01608,Home Catering,Pickup,6.13,154.15,59,4.1,0
956,03/08/2024,Springfield,01103,Home Catering,Self Delivery,13.23,174.37,85,3.2,0
957,04/15/2024,Manchester,03103,Home Catering,Self Delivery,1.64,164.92,87,4.6,0
958,03/11/2024,Providence,02903,Home Catering,Self Delivery,10.73,165.04,41,3.1,0
959,10/24/2024,Providence,02903,Home Catering,Self Delivery,2.31,152.31,80,3.9,0
960,10/04/2024,Portland,04101,Home Catering,Self Delivery,14.61,94.86,69,3.1,1
961,04/13/2024,Portland,04101,Home Catering,Self Delivery,6.54,119.56,65,4.8,0
962,03/11/2024,Cambridge,02139,Home Catering,Pickup,14.31,102.41,71,4.7,1
963,06/07/2024,Concord,03301,Home Catering,Pickup,9.99,107.84,24,3.6,0
964,09/25/2024,Salem,01970,Home Catering,Pickup,1.32,175.02,60,4.0,1
965,03/10/2024,Boston,02118,Home Catering,Self Delivery,3.61,38.32,87,4.6,1
966,08/08/2024,Nashua,03060,Home Catering,Pickup,8.25,47.62,84,3.2,1
967,03/15/2024,Manchester,03103,Home Catering,Pickup,2.78,131.13,37,4.5,1
968,10/16/2024,Concord,03301,Home Catering,Self Delivery,6.56,152.18,75,4.4,1
969,03/21/2024,Cambridge,02139,Home Catering,Self Delivery,2.84,130.23,55,3.5,0
970,06/11/2024,Salem,01970,Home Catering,Pickup,13.68,61.34,48,3.4,0
971,02/04/2024,Nashua,03060,Home Catering,Pickup,2.38,47.11,20,4.8,0
972,10/12/2024,Manchester,03103,Home Catering,Self Delivery,9.74,75.06,43,4.5,0
973,09/29/2024,Concord,03301,Home Catering,Self Delivery,3.76,171.46,28,4.2,0
974,03/01/2024,Salem,01970,Home Catering,Pickup,6.8,145.36,26,3.4,1
975,04/04/2024,Lowell,01852,Home Catering,Self Delivery,5.74,80.32,40,3.1,0
976,06/11/2024,Worcester,01608,Home Catering,Pickup,9.09,186.45,41,3.2,0
977,03/15/2024,Boston,02118,Home Catering,Self Delivery,2.35,115.6,72,5.0,0
978,01/16/2024,Salem,01970,Home Catering,Pickup,12.38,187.2,26,4.2,1
979,06/12/2024,Lowell,01852,Home Catering,Self Delivery,14.4,196.77,52,3.3,1
980,07/30/2024,Providence,02903,Home Catering,Pickup,3.36,91.28,69,4.2,0
981,07/29/2024,Boston,02118,Home Catering,Self Delivery,1.62,53.39,85,5.0,0
982,06/04/2024,Concord,03301,Home Catering,Pickup,14.47,39.93,63,4.5,0
983,08/14/2024,Boston,02118,Home Catering,Self Delivery,13.46,153.3,89,4.1,1
984,05/20/2024,Worcester,01608,Home Catering,Pickup,5.24,193.25,25,5.0,0
985,03/18/2024,Portland,04101,Home Catering,Self Delivery,2.66,78.24,89,3.5,1
986,04/06/2024,Springfield,01103,Home Catering,Self Delivery,14.29,199.48,83,3.1,1
987,02/24/2024,Salem,01970,Home Catering,Self Delivery,10.0,169.94,24,3.0,1
988,03/08/2024,Worcester,01608,Home Catering,Self Delivery,14.42,138.1,64,4.6,1
989,04/04/2024,Springfield,01103,Home Catering,Self Delivery,8.55,121.52,67,4.9,0
990,01/14/2024,Boston,02118,Home Catering,Self Delivery,9.58,121.76,62,4.4,0
991,05/16/2024,Worcester,01608,Home Catering,Self Delivery,6.52,144.1,28,3.4,1
992,10/17/2024,Boston,02118,Home Catering,Self Delivery,1.35,79.03,52,4.0,0
993,04/28/2024,Providence,02903,Home Catering,Pickup,7.09,62.26,34,3.2,0
994,04/28/2024,Worcester,01608,Home Catering,Pickup,6.95,172.04,61,4.1,1
995,04/28/2024,Salem,01970,Home Catering,Pickup,6.16,41.82,48,4.9,0
996,01/14/2024,Manchester,03103,Home Catering,Self Delivery,11.02,47.15,33,3.1,0
997,07/02/2024,Worcester,01608,Home Catering,Self Delivery,14.56,143.51,33,4.1,0
998,02/10/2024,Worcester,01608,Home Catering,Self Delivery,9.05,107.45,77,3.8,0
999,09/01/2024,Salem,01970,Home Catering,Self Delivery,8.22,87.12,24,4.8,0
1000,03/09/2024,Concord,03301,Home Catering,Self Delivery,1.86,90.8,23,3.9,0
1001,09/14/2024,Boston,02118,Home Catering,Pickup,6.97,69.52,26,3.5,1
1002,08/28/2024,Portland,04101,Home Catering,Self Delivery,14.0,92.96,26,3.7,0
1003,07/10/2024,Providence,02903,Home Catering,Self Delivery,2.19,147.75,48,3.9,1
1004,04/04/2024,Salem,01970,Home Catering,Self Delivery,3.06,173.35,76,3.2,1
1005,07/17/2024,Lowell,01852,Home Catering,Self Delivery,12.96,168.58,48,4.1,1
1006,09/08/2024,Worcester,01608,Home Catering,Pickup,12.92,166.21,36,4.8,1
1007,08/30/2024,Nashua,03060,Home Catering,Self Delivery,7.67,113.13,69,3.1,1
1008,03/11/2024,Boston,02118,Home Catering,Self Delivery,7.55,197.78,20,3.3,0
1009,03/24/2024,Concord,03301,Home Catering,Pickup,9.06,82.49,46,3.2,0
1010,04/08/2024,Providence,02903,Home Catering,Self Delivery,7.47,110.19,43,4.1,1
1011,04/25/2024,Portland,04101,Home Catering,Self Delivery,6.08,183.29,55,3.7,0
1012,01/17/2024,Portland,04101,Home Catering,Self Delivery,12.08,30.38,44,4.2,1
1013,07/28/2024,Cambridge,02139,Home Catering,Pickup,5.78,188.39,79,4.3,0
1014,01/08/2024,Manchester,03103,Home Catering,Self Delivery,11.8,145.6,78,3.6,0
1015,05/18/2024,Springfield,01103,Home Catering,Pickup,4.76,85.27,48,4.3,1
1016,07/30/2024,Nashua,03060,Home Catering,Self Delivery,8.68,120.16,70,3.6,0
1017,04/23/2024,Boston,02118,Home Catering,Self Delivery,9.01,45.8,40,4.0,0
1018,04/13/2024,Cambridge,02139,Home Catering,Self Delivery,3.9,129.64,72,3.0,1
1019,04/14/2024,Manchester,03103,Home Catering,Self Delivery,12.46,125.9,26,4.0,1
1020,02/03/2024,Springfield,01103,Home Catering,Self Delivery,9.79,68.02,80,4.7,0
1021,03/31/2024,Nashua,03060,Home Catering,Pickup,11.91,154.52,45,4.3,0
1022,08/12/2024,Nashua,03060,Home Catering,Self Delivery,6.4,49.0,58,4.1,0
1023,09/07/2024,Concord,03301,Home Catering,Pickup,14.59,161.77,61,4.6,0
1024,06/15/2024,Lowell,01852,Home Catering,Self Delivery,12.01,139.13,77,4.5,1
1025,08/22/2024,Boston,02118,Home Catering,Self Delivery,12.4,97.22,35,3.4,1
1026,05/06/2024,Concord,03301,Home Catering,Self Delivery,4.81,139.01,71,3.2,1
1027,08/06/2024,Manchester,03103,Home Catering,Self Delivery,2.43,105.37,34,4.7,1
1028,07/26/2024,Concord,03301,Home Catering,Self Delivery,11.31,98.8,55,3.2,0
1029,01/22/2024,Boston,02118,Home Catering,Pickup,9.44,132.56,72,3.6,0
1030,07/13/2024,Boston,02118,Home Catering,Pickup,8.75,132.92,85,3.2,0
1031,06/09/2024,Nashua,03060,Home Catering,Self Delivery,10.14,141.82,66,4.2,0
1032,07/20/2024,Boston,02118,Home Catering,Self Delivery,7.4,190.49,51,4.9,1
1033,10/19/2024,Portland,04101,Home Catering,Self Delivery,8.31,182.86,20,3.4,1
1034,10/01/2024,Manchester,03103,Home Catering,Self Delivery,8.52,46.33,44,3.7,0
1035,09/25/2024,Manchester,03103,Home Catering,Self Delivery,3.53,42.59,34,3.3,0
1036,01/20/2024,Springfield,01103,Home Catering,Pickup,5.06,147.71,52,3.6,0
1037,09/23/2024,Nashua,03060,Home Catering,Self Delivery,13.47,156.37,56,4.0,1
1038,02/25/2024,Lowell,01852,Home Catering,Self Delivery,7.88,63.15,31,3.3,1
1039,08/19/2024,Boston,02118,Home Catering,Self Delivery,2.42,179.41,58,3.7,1
1040,08/21/2024,Manchester,03103,Home Catering,Self Delivery,4.05,36.07,28,3.9,0
1041,01/22/2024,Springfield,01103,Home Catering,Self Delivery,7.47,62.65,73,4.7,1
1042,05/05/2024,Providence,02903,Home Catering,Self Delivery,2.78,57.13,44,4.0,1
1043,09/22/2024,Springfield,01103,Home Catering,Self Delivery,6.34,150.86,24,3.7,1
1044,10/02/2024,Providence,02903,Home Catering,Self Delivery,10.06,171.34,26,4.4,1
1045,07/21/2024,Springfield,01103,Home Catering,Self Delivery,7.95,161.88,79,5.0,0
1046,01/21/2024,Providence,02903,Home Catering,Self Delivery,8.69,95.91,64,3.9,0
1047,10/12/2024,Boston,02118,Home Catering,Self Delivery,5.18,116.17,34,4.5,0
1048,07/17/2024,Providence,02903,Home Catering,Pickup,13.26,124.39,49,4.6,0
1049,09/21/2024,Salem,01970,Home Catering,Self Delivery,4.85,67.17,61,4.9,0
1050,01/26/2024,Manchester,03103,Home Catering,Self Delivery,6.69,95.79,78,3.0,0
1051,04/07/2024,Springfield,01103,Home Catering,Self Delivery,8.56,103.76,33,4.7,1
1052,05/29/2024,Concord,03301,Home Catering,Self Delivery,2.05,164.39,63,4.4,1
1053,08/13/2024,Providence,02903,Home Catering,Self Delivery,6.09,155.9,42,3.9,1
1054,07/22/2024,Providence,02903,Home Catering,Self Delivery,12.74,49.05,35,4.3,1
1055,06/04/2024,Salem,01970,Home Catering,Self Delivery,6.91,108.28,54,4.0,1
1056,05/26/2024,Manchester,03103,Home Catering,Pickup,4.12,168.86,85,3.8,0
1057,08/24/2024,Providence,02903,Home Catering,Self Delivery,8.34,132.57,77,4.3,1
1058,03/26/2024,Worcester,01608,Home Catering,Self Delivery,5.52,111.97,62,4.6,1
1059,08/04/2024,Portland,04101,Home Catering,Self Delivery,10.89,162.8,37,3.5,0
1060,05/30/2024,Providence,02903,Home Catering,Self Delivery,8.18,191.64,23,3.3,0
1061,01/28/2024,Salem,01970,Home Catering,Self Delivery,11.43,51.54,75,4.3,1
1062,09/21/2024,Manchester,03103,Home Catering,Self Delivery,11.1,121.18,75,3.3,1
1063,03/13/2024,Manchester,03103,Home Catering,Self Delivery,8.7,112.28,27,4.5,0
1064,08/25/2024,Cambridge,02139,Home Catering,Pickup,7.39,33.35,45,4.9,1
1065,08/19/2024,Manchester,03103,Home Catering,Self Delivery,6.28,103.25,43,4.9,1
1066,02/16/2024,Lowell,01852,Home Catering,Self Delivery,8.32,90.98,76,3.3,0
1067,09/13/2024,Cambridge,02139,Home Catering,Self Delivery,6.62,82.37,40,4.3,0
1068,02/27/2024,Cambridge,02139,Home Catering,Self Delivery,6.12,189.21,46,4.2,0
1069,04/02/2024,Lowell,01852,Home Catering,Pickup,11.44,147.8,25,4.6,1
1070,10/26/2024,Salem,01970,Home Catering,Self Delivery,9.39,170.7,74,3.3,1
1071,10/06/2024,Providence,02903,Home Catering,Self Delivery,8.23,176.47,62,3.3,1
1072,03/10/2024,Worcester,01608,Home Catering,Pickup,1.39,103.82,66,3.8,0
1073,07/20/2024,Cambridge,02139,Home Catering,Pickup,7.96,79.57,35,3.2,0
1074,07/30/2024,Boston,02118,Home Catering,Self Delivery,9.35,48.83,63,3.0,1
1075,06/14/2024,Portland,04101,Home Catering,Self Delivery,8.85,144.98,53,3.9,0
1076,08/18/2024,Concord,03301,Home Catering,Pickup,6.22,43.17,58,4.6,0
1077,01/13/2024,Portland,04101,Home Catering,Self Delivery,11.84,154.27,42,4.9,1
1078,04/01/2024,Springfield,01103,Home Catering,Pickup,12.62,134.29,47,3.1,1
1079,08/20/2024,Portland,04101,Home Catering,Self Delivery,5.35,165.96,89,4.6,1
1080,04/13/2024,Nashua,03060,Home Catering,Self Delivery,7.28,192.2,65,4.7,1
1081,08/20/2024,Worcester,01608,Home Catering,Pickup,7.38,162.66,56,4.9,1
1082,02/16/2024,Nashua,03060,Home Catering,Pickup,9.62,32.34,89,3.1,0
1083,05/08/2024,Lowell,01852,Home Catering,Self Delivery,3.51,89.88,77,5.0,0
1084,06/14/2024,Worcester,01608,Home Catering,Pickup,2.09,40.55,36,3.3,1
1085,03/24/2024,Worcester,01608,Home Catering,Pickup,5.96,44.62,72,4.8,1
1086,03/04/2024,Boston,02118,Home Catering,Self Delivery,12.63,40.39,55,3.3,0
1087,02/16/2024,Worcester,01608,Home Catering,Self Delivery,7.15,111.78,20,4.6,0
1088,02/28/2024,Portland,04101,Home Catering,Self Delivery,9.1,174.84,61,3.7,1
1089,08/18/2024,Worcester,01608,Home Catering,Pickup,5.94,80.58,24,4.5,1
1090,07/04/2024,Boston,02118,Home Catering,Self Delivery,2.82,119.46,52,4.8,0
1091,02/13/2024,Salem,01970,Home Catering,Pickup,5.39,53.6,37,4.5,0
1092,09/25/2024,Manchester,03103,Home Catering,Pickup,1.67,118.54,50,3.9,1
1093,07/15/2024,Concord,03301,Home Catering,Pickup,14.27,184.87,40,4.7,0
1094,09/18/2024,Boston,02118,Home Catering,Self Delivery,14.44,120.11,43,4.8,0
1095,03/22/2024,Boston,02118,Home Catering,Self Delivery,6.22,196.98,82,3.7,1
1096,07/12/2024,Springfield,01103,Home Catering,Pickup,4.58,196.12,31,3.6,0
1097,10/08/2024,Springfield,01103,Home Catering,Self Delivery,1.23,69.95,61,3.1,0
1098,07/13/2024,Cambridge,02139,Home Catering,Pickup,6.28,80.14,29,3.8,1
1099,01/23/2024,Cambridge,02139,Home Catering,Self Delivery,13.45,154.4,88,4.1,1
1100,03/28/2024,Cambridge,02139,Home Catering,Pickup,5.31,87.12,68,3.9,1
1101,06/20/2024,Lowell,01852,Home Catering,Self Delivery,8.77,105.47,82,3.1,1
1102,10/16/2024,Boston,02118,Home Catering,Pickup,12.91,149.2,73,3.7,1
1103,03/17/2024,Lowell,01852,Home Catering,Pickup,11.76,78.4,23,4.4,0
1104,03/24/2024,Portland,04101,Home Catering,Self Delivery,4.09,126.74,31,3.3,1
1105,03/15/2024,Springfield,01103,Home Catering,Self Delivery,11.99,159.24,67,4.5,0
1106,04/01/2024,Concord,03301,Home Catering,Self Delivery,12.38,146.75,44,3.5,1
1107,01/27/2024,Portland,04101,Home Catering,Self Delivery,6.7,144.76,32,4.0,1
1108,08/02/2024,Salem,01970,Home Catering,Self Delivery,4.22,112.17,40,3.5,1
1109,06/06/2024,Cambridge,02139,Home Catering,Self Delivery,6.81,46.57,34,4.3,1
1110,06/07/2024,Lowell,01852,Home Catering,Pickup,8.59,108.78,35,3.0,1
1111,08/16/2024,Cambridge,02139,Home Catering,Pickup,3.31,57.13,59,3.3,0
1112,05/27/2024,Nashua,03060,Home Catering,Self Delivery,8.4,31.89,23,4.7,0
1113,04/02/2024,Portland,04101,Home Catering,Self Delivery,5.44,109.27,27,3.1,1
1114,03/01/2024,Nashua,03060,Home Catering,Self Delivery,1.39,189.67,58,4.2,0
1115,03/08/2024,Boston,02118,Home Catering,Self Delivery,4.11,192.57,61,4.5,1
1116,04/13/2024,Concord,03301,Home Catering,Self Delivery,4.29,121.14,58,3.5,1
1117,01/02/2024,Worcester,01608,Home Catering,Self Delivery,11.35,145.11,40,4.3,1
1118,05/09/2024,Springfield,01103,Home Catering,Pickup,8.88,79.33,33,3.9,0
1119,01/07/2024,Cambridge,02139,Home Catering,Pickup,1.58,149.18,87,3.9,0
1120,08/22/2024,Springfield,01103,Home Catering,Pickup,13.97,89.77,64,4.6,0
1121,09/11/2024,Concord,03301,Home Catering,Self Delivery,13.34,121.99,42,3.1,0
1122,09/12/2024,Salem,01970,Home Catering,Self Delivery,13.35,73.79,77,3.4,1
1123,10/05/2024,Concord,03301,Home Catering,Self Delivery,12.08,32.41,54,4.4,0
1124,01/03/2024,Cambridge,02139,Home Catering,Self Delivery,12.97,94.23,83,3.8,1
1125,09/09/2024,Portland,04101,Home Catering,Self Delivery,7.34,157.66,29,4.6,1
1126,05/01/2024,Manchester,03103,Home Catering,Self Delivery,4.64,83.27,34,3.4,1
1127,04/21/2024,Salem,01970,Home Catering,Self Delivery,9.09,94.37,34,4.1,1
1128,08/31/2024,Concord,03301,Home Catering,Self Delivery,3.8,123.16,82,4.3,0
1129,08/20/2024,Nashua,03060,Home Catering,Self Delivery,10.98,130.69,61,3.0,0
1130,07/28/2024,Boston,02118,Home Catering,Self Delivery,12.84,105.33,72,3.4,0
1131,08/14/2024,Portland,04101,Home Catering,Self Delivery,4.55,160.32,34,5.0,0
1132,02/10/2024,Lowell,01852,Home Catering,Self Delivery,1.08,93.8,83,3.1,0
1133,01/04/2024,Lowell,01852,Home Catering,Self Delivery,1.36,56.94,55,3.6,0
1134,05/05/2024,Manchester,03103,Home Catering,Self Delivery,12.95,199.27,53,3.3,0
1135,10/07/2024,Concord,03301,Home Catering,Self Delivery,7.43,128.45,57,4.5,0
1136,05/22/2024,Cambridge,02139,Home Catering,Pickup,13.61,175.69,71,4.2,0
1137,10/12/2024,Worcester,01608,Home Catering,Self Delivery,9.7,67.71,46,3.1,0
1138,04/16/2024,Boston,02118,Home Catering,Self Delivery,8.99,134.15,77,4.9,0
1139,01/26/2024,Cambridge,02139,Home Catering,Pickup,11.26,50.61,71,3.4,0
1140,04/04/2024,Manchester,03103,Home Catering,Pickup,2.07,82.7,22,3.6,0
1141,03/16/2024,Springfield,01103,Home Catering,Pickup,8.72,126.63,51,3.4,0
1142,01/29/2024,Nashua,03060,Home Catering,Self Delivery,9.85,41.1,55,3.7,0
1143,06/27/2024,Worcester,01608,Home Catering,Pickup,11.94,78.97,71,3.4,0
1144,01/19/2024,Lowell,01852,Home Catering,Self Delivery,11.49,82.61,80,4.3,0
1145,03/15/2024,Worcester,01608,Home Catering,Self Delivery,10.44,157.4,48,3.1,0
1146,01/17/2024,Portland,04101,Home Catering,Self Delivery,11.98,107.14,63,4.9,1
1147,10/22/2024,Springfield,01103,Home Catering,Self Delivery,4.44,134.98,58,4.3,1
1148,06/01/2024,Cambridge,02139,Home Catering,Self Delivery,10.79,161.02,26,4.2,0
1149,06/18/2024,Manchester,03103,Home Catering,Pickup,1.11,128.17,81,3.5,0
1150,02/14/2024,Manchester,03103,Home Catering,Self Delivery,12.08,76.78,70,4.6,1
1151,01/26/2024,Boston,02118,Home Catering,Pickup,9.46,85.23,73,4.1,1
1152,02/25/2024,Cambridge,02139,Home Catering,Self Delivery,12.41,133.88,88,4.0,1
1153,08/01/2024,Portland,04101,Home Catering,Pickup,12.17,84.14,34,4.7,1
1154,04/01/2024,Nashua,03060,Home Catering,Self Delivery,14.05,124.47,57,3.4,1
1155,03/23/2024,Portland,04101,Home Catering,Self Delivery,12.65,72.36,32,4.8,0
1156,05/25/2024,Providence,02903,Home Catering,Self Delivery,14.22,189.47,89,3.9,1
1157,10/20/2024,Worcester,01608,Home Catering,Self Delivery,5.48,96.73,23,4.1,0
1158,10/14/2024,Lowell,01852,Home Catering,Self Delivery,9.74,161.11,36,3.9,1
1159,03/31/2024,Springfield,01103,Home Catering,Pickup,5.34,149.23,82,3.6,1
1160,08/21/2024,Boston,02118,Home Catering,Pickup,12.8,186.15,38,4.6,0
1161,10/23/2024,Worcester,01608,Home Catering,Pickup,1.97,134.85,40,4.6,0
1162,07/03/2024,Lowell,01852,Home Catering,Pickup,3.03,132.03,53,3.9,1
1163,01/19/2024,Portland,04101,Home Catering,Pickup,4.82,53.27,50,4.9,1
1164,02/17/2024,Providence,02903,Home Catering,Self Delivery,4.56,100.44,63,4.7,0
1165,06/02/2024,Portland,04101,Home Catering,Self Delivery,11.81,119.6,55,4.3,0
1166,06/14/2024,Manchester,03103,Home Catering,Self Delivery,14.34,55.62,46,3.8,0
1167,07/07/2024,Worcester,01608,Home Catering,Self Delivery,3.87,60.09,80,3.1,1
1168,07/13/2024,Cambridge,02139,Home Catering,Self Delivery,1.34,92.68,51,4.8,1
1169,02/04/2024,Manchester,03103,Home Catering,Pickup,12.09,92.64,23,3.4,1
1170,08/06/2024,Lowell,01852,Home Catering,Pickup,1.43,30.1,33,3.1,0
1171,10/08/2024,Nashua,03060,Home Catering,Self Delivery,6.6,190.1,72,3.0,0
1172,02/03/2024,Boston,02118,Home Catering,Self Delivery,10.09,83.95,52,4.7,1
1173,05/29/2024,Nashua,03060,Home Catering,Pickup,9.66,196.01,73,4.9,0
1174,08/29/2024,Lowell,01852,Home Catering,Pickup,9.52,105.46,34,3.0,1
1175,03/09/2024,Manchester,03103,Home Catering,Self Delivery,8.05,102.1,73,3.2,0
1176,03/03/2024,Springfield,01103,Home Catering,Self Delivery,10.03,34.88,36,3.7,0
1177,05/20/2024,Boston,02118,Home Catering,Pickup,1.71,177.82,68,4.1,1
1178,06/17/2024,Worcester,01608,Home Catering,Pickup,1.63,59.89,44,3.2,0
1179,09/26/2024,Portland,04101,Home Catering,Self Delivery,5.49,42.06,47,4.5,0
1180,07/30/2024,Providence,02903,Home Catering,Pickup,1.79,122.5,55,4.8,1
1181,09/25/2024,Concord,03301,Home Catering,Self Delivery,8.71,185.89,81,3.2,0
1182,04/17/2024,Springfield,01103,Home Catering,Self Delivery,8.79,52.86,56,3.7,1
1183,04/17/2024,Manchester,03103,Home Catering,Self Delivery,1.8,35.77,54,3.9,1
1184,01/30/2024,Concord,03301,Home Catering,Self Delivery,13.26,129.43,66,4.9,0
1185,02/25/2024,Manchester,03103,Home Catering,Self Delivery,7.88,74.26,53,3.5,0
1186,10/19/2024,Manchester,03103,Home Catering,Self Delivery,1.35,177.68,62,4.3,1
1187,09/27/2024,Salem,01970,Home Catering,Self Delivery,2.37,100.32,73,4.6,1
1188,02/14/2024,Concord,03301,Home Catering,Pickup,2.09,167.39,80,4.2,1
1189,09/04/2024,Cambridge,02139,Home Catering,Self Delivery,11.29,186.3,33,3.7,0
1190,05/27/2024,Cambridge,02139,Home Catering,Self Delivery,6.76,70.4,62,4.5,1
1191,08/06/2024,Portland,04101,Home Catering,Self Delivery,2.75,86.53,20,4.2,1
1192,06/11/2024,Worcester,01608,Home Catering,Pickup,5.9,40.9,73,3.3,0
1193,05/12/2024,Boston,02118,Home Catering,Pickup,9.06,159.53,23,3.0,0
1194,09/26/2024,Manchester,03103,Home Catering,Self Delivery,5.45,148.62,54,3.6,1
1195,10/21/2024,Lowell,01852,Home Catering,Self Delivery,10.84,58.46,48,3.5,0
1196,06/30/2024,Springfield,01103,Home Catering,Self Delivery,8.66,109.29,88,4.0,0
1197,03/07/2024,Cambridge,02139,Home Catering,Self Delivery,14.17,191.37,72,3.3,0
1198,10/15/2024,Concord,03301,Home Catering,Self Delivery,10.82,78.55,34,4.0,0
1199,09/11/2024,Salem,01970,Home Catering,Pickup,13.92,65.74,69,3.9,0
1200,09/23/2024,Manchester,03103,Home Catering,Pickup,9.02,97.48,70,4.2,0
1201,09/11/2024,Concord,03301,Home Catering,Self Delivery,3.59,159.76,56,3.0,1
1202,09/09/2024,Nashua,03060,Home Catering,Self Delivery,12.94,140.32,46,4.5,1
1203,04/02/2024,Cambridge,02139,Home Catering,Self Delivery,10.74,183.59,32,3.1,1
1204,04/29/2024,Providence,02903,Home Catering,Self Delivery,3.37,188.3,85,4.5,1
1205,05/28/2024,Worcester,01608,Home Catering,Self Delivery,6.65,91.38,51,4.8,1
1206,04/09/2024,Lowell,01852,Home Catering,Pickup,11.86,112.91,42,3.0,0
1207,01/01/2024,Lowell,01852,Home Catering,Pickup,5.48,140.82,32,4.9,0
1208,03/01/2024,Lowell,01852,Home Catering,Self Delivery,9.28,162.08,35,3.1,1
1209,01/13/2024,Boston,02118,Home Catering,Pickup,6.64,56.3,67,3.8,0
1210,08/26/2024,Providence,02903,Home Catering,Self Delivery,1.69,69.17,37,4.2,1
1211,03/01/2024,Boston,02118,Home Catering,Self Delivery,6.07,54.53,31,3.1,0
1212,04/16/2024,Providence,02903,Home Catering,Self Delivery,13.88,191.32,78,4.5,1
1213,07/31/2024,Concord,03301,Home Catering,Self Delivery,3.44,70.6,85,3.3,0
1214,07/30/2024,Lowell,01852,Home Catering,Pickup,3.87,144.37,25,4.5,1
1215,01/24/2024,Springfield,01103,Home Catering,Self Delivery,3.74,38.32,47,4.9,1
1216,06/19/2024,Concord,03301,Home Catering,Pickup,11.19,165.33,40,4.3,0
1217,06/28/2024,Springfield,01103,Home Catering,Self Delivery,5.75,109.3,36,4.0,0
1218,10/13/2024,Nashua,03060,Home Catering,Self Delivery,8.92,50.61,55,5.0,0
1219,04/18/2024,Boston,02118,Home Catering,Self Delivery,1.2,128.92,37,4.5,1
1220,01/06/2024,Nashua,03060,Home Catering,Self Delivery,13.2,123.53,41,4.6,0
1221,04/13/2024,Cambridge,02139,Home Catering,Self Delivery,5.0,191.45,59,5.0,1
1222,05/24/2024,Springfield,01103,Home Catering,Self Delivery,6.1,152.96,27,4.0,0
1223,05/10/2024,Portland,04101,Home Catering,Self Delivery,11.31,160.6,60,4.6,0
1224,02/04/2024,Boston,02118,Home Catering,Pickup,12.48,138.07,76,3.2,0
1225,06/06/2024,Springfield,01103,Home Catering,Self Delivery,7.97,49.85,54,3.3,0
1226,06/02/2024,Providence,02903,Home Catering,Self Delivery,3.23,101.44,76,3.5,1
1227,09/16/2024,Springfield,01103,Home Catering,Self Delivery,12.18,90.33,29,3.2,0
1228,10/08/2024,Springfield,01103,Home Catering,Self Delivery,9.14,187.8,47,3.2,1
1229,06/14/2024,Worcester,01608,Home Catering,Pickup,10.14,172.42,20,4.5,1
