order_id,order_date_us,City,zip_code,restaurant,Delivery,distance_miles,order_amount_usd,delivery_time_min,customer_rating,repeat_customer,num_past_orders,days_since_last_order,order_frequency_90d
815,09/13/2024,Cambridge,2139,Home Catering,Self Delivery,13.96,191.01,72,3.7,0,1,39,0
816,08/10/2024,Nashua,3060,Home Catering,Self Delivery,2.83,98.59,81,3.5,0,0,55,0
817,03/07/2024,Springfield,1103,Home Catering,Pickup,11.11,152.1,78,3.8,0,3,41,2
818,03/10/2024,Manchester,3103,Home Catering,Self Delivery,3.3,81.14,49,3.8,0,1,82,3
819,09/03/2024,Springfield,1103,Home Catering,Self Delivery,11.38,97.35,87,4.3,0,2,36,0
820,10/13/2024,Portland,4101,Home Catering,Self Delivery,3.1,45.35,54,3.3,0,1,57,1
821,04/11/2024,Springfield,1103,Home Catering,Pickup,3.55,61.04,32,4.3,1,3,49,3
822,09/06/2024,Worcester,1608,Home Catering,Self Delivery,2.86,66.63,26,4.9,0,1,28,2
823,07/21/2024,Portland,4101,Home Catering,Self Delivery,9.43,88.6,77,4.1,0,2,73,0
824,10/19/2024,Concord,3301,Home Catering,Pickup,13.96,89.07,83,4.3,0,4,52,0
825,04/10/2024,Salem,1970,Home Catering,Self Delivery,7.39,69.14,42,3.8,0,3,5,1
826,10/14/2024,Providence,2903,Home Catering,Self Delivery,7.27,181.29,69,3.1,1,4,53,4
827,09/25/2024,Manchester,3103,Home Catering,Pickup,5.49,145.72,26,4.7,1,2,37,0
828,05/06/2024,Providence,2903,Home Catering,Pickup,9.49,70.98,28,3.6,0,2,39,0
829,05/04/2024,Cambridge,2139,Home Catering,Self Delivery,4.67,91.36,83,4.6,0,3,63,2
830,02/06/2024,Concord,3301,Home Catering,Pickup,10.59,65.46,48,4.3,1,1,48,1
831,05/16/2024,Concord,3301,Home Catering,Self Delivery,3.0,68.32,85,3.0,0,2,73,1
832,08/08/2024,Worcester,1608,Home Catering,Self Delivery,5.38,157.63,70,3.3,1,4,79,1
833,06/14/2024,Providence,2903,Home Catering,Self Delivery,1.81,74.61,57,4.4,1,6,32,3
834,10/21/2024,Providence,2903,Home Catering,Self Delivery,8.09,46.63,72,3.1,0,4,65,2
835,02/15/2024,Portland,4101,Home Catering,Self Delivery,13.86,82.56,62,4.8,1,1,34,2
836,02/27/2024,Worcester,1608,Home Catering,Pickup,7.26,34.69,42,3.7,0,4,94,2
837,07/30/2024,Portland,4101,Home Catering,Self Delivery,3.9,32.17,39,3.8,1,4,41,1
838,08/04/2024,Boston,2118,Home Catering,Self Delivery,9.1,135.73,45,4.0,0,1,80,0
839,07/06/2024,Providence,2903,Home Catering,Pickup,4.85,116.65,67,3.0,1,5,76,0
840,06/27/2024,Salem,1970,Home Catering,Self Delivery,8.78,33.95,59,3.1,0,2,56,2
841,04/07/2024,Lowell,1852,Home Catering,Self Delivery,12.54,54.27,54,4.4,1,1,36,2
842,06/13/2024,Portland,4101,Home Catering,Pickup,2.8,143.45,57,3.8,0,4,56,0
843,06/25/2024,Portland,4101,Home Catering,Pickup,7.35,143.18,76,3.0,0,3,11,1
844,01/13/2024,Concord,3301,Home Catering,Self Delivery,12.51,185.61,53,3.6,0,3,59,1
845,06/05/2024,Concord,3301,Home Catering,Self Delivery,12.16,141.26,24,3.8,1,6,56,2
846,03/27/2024,Concord,3301,Home Catering,Self Delivery,11.18,195.34,47,4.5,0,4,52,2
847,06/28/2024,Worcester,1608,Home Catering,Self Delivery,2.29,194.09,58,4.9,1,9,0,2
848,08/14/2024,Lowell,1852,Home Catering,Self Delivery,1.48,141.89,30,4.9,1,3,19,3
849,03/15/2024,Portland,4101,Home Catering,Pickup,10.94,59.04,58,4.1,0,2,35,2
850,08/13/2024,Springfield,1103,Home Catering,Self Delivery,1.21,133.89,41,4.4,1,3,55,2
851,01/23/2024,Concord,3301,Home Catering,Self Delivery,1.68,135.75,39,3.5,0,2,60,1
852,04/29/2024,Manchester,3103,Home Catering,Self Delivery,3.84,155.65,60,3.3,0,5,51,1
853,04/12/2024,Manchester,3103,Home Catering,Self Delivery,4.23,104.41,47,3.8,1,4,72,0
854,07/10/2024,Cambridge,2139,Home Catering,Self Delivery,8.68,197.88,55,3.3,0,3,29,2
855,03/20/2024,Salem,1970,Home Catering,Self Delivery,13.52,63.23,72,4.9,1,5,67,1
856,02/13/2024,Salem,1970,Home Catering,Self Delivery,7.19,114.26,47,3.6,1,3,49,4
857,02/27/2024,Springfield,1103,Home Catering,Pickup,8.27,79.34,42,4.3,0,1,62,1
858,01/28/2024,Worcester,1608,Home Catering,Self Delivery,9.21,156.47,22,4.2,1,3,41,3
859,05/04/2024,Boston,2118,Home Catering,Self Delivery,5.36,94.82,23,4.6,1,7,91,1
860,03/16/2024,Cambridge,2139,Home Catering,Self Delivery,10.58,65.88,82,3.8,0,3,59,2
861,05/27/2024,Concord,3301,Home Catering,Self Delivery,2.72,177.7,20,3.6,1,2,30,2
862,01/08/2024,Worcester,1608,Home Catering,Self Delivery,1.01,159.1,73,3.6,1,5,44,4
863,06/24/2024,Portland,4101,Home Catering,Self Delivery,10.86,74.98,34,3.4,0,2,70,1
864,02/26/2024,Concord,3301,Home Catering,Self Delivery,1.71,134.03,57,4.5,1,4,43,1
865,06/05/2024,Manchester,3103,Home Catering,Self Delivery,6.58,144.01,81,4.8,1,1,76,1
866,08/18/2024,Springfield,1103,Home Catering,Self Delivery,8.21,63.45,31,4.0,0,3,67,0
867,08/29/2024,Lowell,1852,Home Catering,Self Delivery,6.32,185.98,37,4.0,1,8,0,7
868,01/12/2024,Worcester,1608,Home Catering,Pickup,10.58,194.98,63,4.5,0,3,65,0
869,06/18/2024,Boston,2118,Home Catering,Self Delivery,6.76,130.1,68,4.3,0,5,51,0
870,04/17/2024,Providence,2903,Home Catering,Self Delivery,7.57,174.78,62,5.0,1,6,65,1
871,10/02/2024,Cambridge,2139,Home Catering,Pickup,14.88,116.68,54,4.0,1,5,73,1
872,04/18/2024,Springfield,1103,Home Catering,Pickup,11.95,65.19,62,4.3,0,4,63,0
873,04/14/2024,Boston,2118,Home Catering,Pickup,10.34,140.65,89,4.6,0,3,88,1
874,10/06/2024,Manchester,3103,Home Catering,Pickup,1.88,68.13,74,3.2,0,4,51,1
875,09/24/2024,Concord,3301,Home Catering,Self Delivery,3.59,125.3,82,4.1,0,0,62,2
876,05/12/2024,Cambridge,2139,Home Catering,Self Delivery,14.16,141.45,83,3.9,1,8,71,1
877,10/07/2024,Nashua,3060,Home Catering,Self Delivery,1.61,112.25,62,5.0,1,2,38,4
878,09/04/2024,Salem,1970,Home Catering,Pickup,3.79,169.78,38,4.5,1,4,65,2
879,03/13/2024,Boston,2118,Home Catering,Self Delivery,1.07,95.21,81,3.8,1,0,48,0
880,01/10/2024,Providence,2903,Home Catering,Self Delivery,7.15,72.62,41,3.2,0,1,46,1
881,07/11/2024,Nashua,3060,Home Catering,Self Delivery,2.7,141.44,33,3.3,1,7,13,4
882,10/25/2024,Nashua,3060,Home Catering,Self Delivery,6.45,41.63,31,3.4,0,4,64,0
883,09/26/2024,Manchester,3103,Home Catering,Self Delivery,4.75,59.3,48,4.0,1,5,41,5
884,01/23/2024,Springfield,1103,Home Catering,Pickup,8.45,105.14,23,4.6,0,1,78,1
885,05/10/2024,Concord,3301,Home Catering,Pickup,14.23,86.97,49,3.6,1,5,60,3
886,03/28/2024,Portland,4101,Home Catering,Self Delivery,12.52,164.37,42,3.3,0,1,54,0
887,01/31/2024,Boston,2118,Home Catering,Pickup,6.32,72.28,23,4.4,0,2,36,0
888,05/25/2024,Worcester,1608,Home Catering,Self Delivery,6.4,74.37,79,4.3,0,1,63,1
889,04/12/2024,Lowell,1852,Home Catering,Pickup,2.45,40.63,69,4.6,0,4,82,0
890,05/18/2024,Cambridge,2139,Home Catering,Pickup,8.86,189.7,38,3.4,0,3,60,3
891,01/28/2024,Portland,4101,Home Catering,Pickup,3.1,127.53,21,4.1,1,1,66,3
892,08/26/2024,Worcester,1608,Home Catering,Self Delivery,8.94,189.47,64,3.1,0,3,45,2
893,01/05/2024,Nashua,3060,Home Catering,Self Delivery,14.78,140.33,67,4.3,0,2,50,0
894,02/04/2024,Concord,3301,Home Catering,Self Delivery,6.55,60.62,75,4.6,0,2,40,1
895,07/17/2024,Nashua,3060,Home Catering,Pickup,4.76,55.95,34,4.9,1,1,48,2
896,05/18/2024,Worcester,1608,Home Catering,Pickup,5.34,37.57,47,3.8,0,3,48,2
897,07/03/2024,Providence,2903,Home Catering,Self Delivery,13.63,185.63,25,3.7,1,2,54,2
898,02/25/2024,Nashua,3060,Home Catering,Pickup,3.61,168.43,81,3.2,0,3,52,1
899,01/10/2024,Cambridge,2139,Home Catering,Self Delivery,6.48,36.07,81,3.8,0,3,57,0
900,05/29/2024,Cambridge,2139,Home Catering,Pickup,5.91,48.46,87,4.4,1,5,39,1
901,07/16/2024,Salem,1970,Home Catering,Pickup,2.41,94.39,33,3.8,1,6,53,5
902,04/28/2024,Lowell,1852,Home Catering,Self Delivery,7.74,176.9,71,4.8,0,3,61,0
903,07/13/2024,Salem,1970,Home Catering,Pickup,11.58,163.42,73,3.7,0,5,31,5
904,09/17/2024,Portland,4101,Home Catering,Pickup,4.7,117.27,80,4.7,1,2,45,0
905,02/20/2024,Lowell,1852,Home Catering,Self Delivery,9.47,189.51,26,4.4,0,2,28,1
906,06/10/2024,Cambridge,2139,Home Catering,Self Delivery,5.06,41.15,86,3.0,0,4,81,1
907,09/05/2024,Portland,4101,Home Catering,Pickup,7.4,155.48,70,3.5,0,3,71,0
908,09/29/2024,Springfield,1103,Home Catering,Self Delivery,2.76,98.78,37,3.3,1,2,17,2
909,02/15/2024,Manchester,3103,Home Catering,Pickup,6.78,62.69,51,3.5,0,1,75,0
910,04/05/2024,Cambridge,2139,Home Catering,Self Delivery,11.1,123.61,88,3.2,1,5,78,0
911,04/11/2024,Providence,2903,Home Catering,Pickup,3.97,170.4,63,3.1,0,3,57,1
912,09/13/2024,Concord,3301,Home Catering,Pickup,14.2,104.73,83,4.6,1,4,86,1
913,08/22/2024,Lowell,1852,Home Catering,Self Delivery,9.19,84.9,77,4.7,0,1,64,0
914,10/14/2024,Springfield,1103,Home Catering,Self Delivery,11.27,122.88,30,4.8,1,3,21,2
915,01/12/2024,Cambridge,2139,Home Catering,Self Delivery,12.23,115.97,23,4.2,1,4,47,4
916,01/21/2024,Lowell,1852,Home Catering,Pickup,1.57,133.06,81,4.4,1,2,59,1
917,05/06/2024,Portland,4101,Home Catering,Pickup,3.91,179.62,67,3.9,1,2,42,1
918,09/28/2024,Cambridge,2139,Home Catering,Self Delivery,9.16,63.94,44,3.6,0,2,71,0
919,06/05/2024,Portland,4101,Home Catering,Self Delivery,11.96,165.47,84,3.1,0,4,26,0
920,06/19/2024,Portland,4101,Home Catering,Self Delivery,11.36,116.02,32,4.5,1,5,74,1
921,09/07/2024,Portland,4101,Home Catering,Self Delivery,11.53,174.66,63,4.0,1,2,32,2
922,07/20/2024,Concord,3301,Home Catering,Self Delivery,14.37,52.07,57,4.5,1,2,30,2
923,03/21/2024,Cambridge,2139,Home Catering,Self Delivery,6.79,139.62,69,3.4,1,4,32,5
924,01/10/2024,Concord,3301,Home Catering,Self Delivery,11.83,66.3,84,3.0,0,0,63,1
925,06/26/2024,Portland,4101,Home Catering,Self Delivery,14.63,125.89,67,3.9,0,3,58,1
926,06/29/2024,Lowell,1852,Home Catering,Pickup,2.85,34.11,31,3.7,1,0,40,1
927,06/30/2024,Worcester,1608,Home Catering,Self Delivery,7.28,163.28,53,4.8,0,2,49,0
928,06/03/2024,Cambridge,2139,Home Catering,Self Delivery,13.68,89.09,62,4.1,0,2,37,0
929,04/30/2024,Springfield,1103,Home Catering,Pickup,3.23,60.19,70,4.1,1,1,45,2
930,09/13/2024,Manchester,3103,Home Catering,Pickup,2.59,103.68,24,4.5,1,4,71,2
931,05/21/2024,Lowell,1852,Home Catering,Pickup,5.57,183.34,41,4.8,1,5,49,2
932,02/01/2024,Springfield,1103,Home Catering,Self Delivery,13.31,72.55,80,4.3,0,1,77,0
933,05/11/2024,Boston,2118,Home Catering,Self Delivery,7.83,179.67,63,3.8,1,4,79,2
934,07/17/2024,Boston,2118,Home Catering,Self Delivery,1.6,53.52,73,4.0,0,0,48,0
935,01/16/2024,Providence,2903,Home Catering,Pickup,3.02,92.65,78,5.0,1,6,46,2
936,10/11/2024,Salem,1970,Home Catering,Pickup,9.68,61.44,22,4.0,0,5,103,0
937,05/23/2024,Providence,2903,Home Catering,Pickup,14.53,185.61,87,3.9,0,1,83,1
938,04/25/2024,Salem,1970,Home Catering,Pickup,12.86,147.57,85,3.5,1,5,6,4
939,03/18/2024,Concord,3301,Home Catering,Pickup,12.08,79.5,55,4.5,0,1,67,0
940,06/23/2024,Nashua,3060,Home Catering,Self Delivery,12.44,132.32,36,3.9,1,4,40,4
941,07/20/2024,Concord,3301,Home Catering,Pickup,9.58,71.44,21,3.0,0,2,76,0
942,03/11/2024,Providence,2903,Home Catering,Self Delivery,6.32,61.49,69,4.0,0,1,40,1
943,02/14/2024,Springfield,1103,Home Catering,Self Delivery,8.63,43.93,71,3.4,0,3,43,0
944,07/14/2024,Springfield,1103,Home Catering,Self Delivery,4.21,65.45,29,4.3,0,3,41,1
945,09/23/2024,Lowell,1852,Home Catering,Self Delivery,9.45,76.88,56,4.5,1,6,28,4
946,04/26/2024,Boston,2118,Home Catering,Self Delivery,6.37,135.84,70,4.5,0,0,76,0
947,08/01/2024,Salem,1970,Home Catering,Pickup,5.92,31.95,64,5.0,1,3,36,0
948,05/03/2024,Boston,2118,Home Catering,Pickup,5.19,124.89,64,3.1,1,5,42,1
949,10/20/2024,Salem,1970,Home Catering,Pickup,10.23,127.15,20,4.5,0,1,24,0
950,03/19/2024,Concord,3301,Home Catering,Self Delivery,3.96,59.93,71,4.0,1,3,80,0
951,08/06/2024,Portland,4101,Home Catering,Self Delivery,14.42,92.79,53,3.6,0,4,80,1
952,06/08/2024,Salem,1970,Home Catering,Pickup,2.93,141.94,29,4.9,1,2,53,0
953,06/17/2024,Salem,1970,Home Catering,Self Delivery,10.0,80.93,72,4.9,1,3,44,2
954,08/17/2024,Springfield,1103,Home Catering,Pickup,10.27,149.49,65,4.1,1,7,54,3
955,10/04/2024,Worcester,1608,Home Catering,Pickup,6.13,154.15,59,4.1,0,1,84,1
956,03/08/2024,Springfield,1103,Home Catering,Self Delivery,13.23,174.37,85,3.2,0,3,63,1
957,04/15/2024,Manchester,3103,Home Catering,Self Delivery,1.64,164.92,87,4.6,1,3,31,3
958,03/11/2024,Providence,2903,Home Catering,Self Delivery,10.73,165.04,41,3.1,0,1,27,0
959,10/24/2024,Providence,2903,Home Catering,Self Delivery,2.31,152.31,80,3.9,1,1,32,1
960,10/04/2024,Portland,4101,Home Catering,Self Delivery,14.61,94.86,69,3.1,0,2,56,1
961,04/13/2024,Portland,4101,Home Catering,Self Delivery,6.54,119.56,65,4.8,0,2,46,0
962,03/11/2024,Cambridge,2139,Home Catering,Pickup,14.31,102.41,71,4.7,1,6,48,3
963,06/07/2024,Concord,3301,Home Catering,Pickup,9.99,107.84,24,3.6,0,1,38,2
964,09/25/2024,Salem,1970,Home Catering,Pickup,1.32,175.02,60,4.0,1,3,28,2
965,03/10/2024,Boston,2118,Home Catering,Self Delivery,3.61,38.32,87,4.6,1,3,31,1
966,08/08/2024,Nashua,3060,Home Catering,Pickup,8.25,47.62,84,3.2,0,4,86,1
967,03/15/2024,Manchester,3103,Home Catering,Pickup,2.78,131.13,37,4.5,1,2,77,0
968,10/16/2024,Concord,3301,Home Catering,Self Delivery,6.56,152.18,75,4.4,0,3,89,1
969,03/21/2024,Cambridge,2139,Home Catering,Self Delivery,2.84,130.23,55,3.5,0,4,60,2
970,06/11/2024,Salem,1970,Home Catering,Pickup,13.68,61.34,48,3.4,0,2,46,1
971,02/04/2024,Nashua,3060,Home Catering,Pickup,2.38,47.11,20,4.8,1,3,86,0
972,10/12/2024,Manchester,3103,Home Catering,Self Delivery,9.74,75.06,43,4.5,0,2,49,2
973,09/29/2024,Concord,3301,Home Catering,Self Delivery,3.76,171.46,28,4.2,1,4,49,3
974,03/01/2024,Salem,1970,Home Catering,Pickup,6.8,145.36,26,3.4,0,1,49,2
975,04/04/2024,Lowell,1852,Home Catering,Self Delivery,5.74,80.32,40,3.1,0,3,0,2
976,06/11/2024,Worcester,1608,Home Catering,Pickup,9.09,186.45,41,3.2,1,5,82,2
977,03/15/2024,Boston,2118,Home Catering,Self Delivery,2.35,115.6,72,5.0,1,2,64,1
978,01/16/2024,Salem,1970,Home Catering,Pickup,12.38,187.2,26,4.2,1,4,56,2
979,06/12/2024,Lowell,1852,Home Catering,Self Delivery,14.4,196.77,52,3.3,0,2,48,2
980,07/30/2024,Providence,2903,Home Catering,Pickup,3.36,91.28,69,4.2,0,1,58,1
981,07/29/2024,Boston,2118,Home Catering,Self Delivery,1.62,53.39,85,5.0,1,3,43,1
982,06/04/2024,Concord,3301,Home Catering,Pickup,14.47,39.93,63,4.5,1,4,57,3
983,08/14/2024,Boston,2118,Home Catering,Self Delivery,13.46,153.3,89,4.1,1,7,28,1
984,05/20/2024,Worcester,1608,Home Catering,Pickup,5.24,193.25,25,5.0,1,4,63,0
985,03/18/2024,Portland,4101,Home Catering,Self Delivery,2.66,78.24,89,3.5,1,6,61,2
986,04/06/2024,Springfield,1103,Home Catering,Self Delivery,14.29,199.48,83,3.1,0,4,56,0
987,02/24/2024,Salem,1970,Home Catering,Self Delivery,10.0,169.94,24,3.0,0,1,67,0
988,03/08/2024,Worcester,1608,Home Catering,Self Delivery,14.42,138.1,64,4.6,0,1,35,1
989,04/04/2024,Springfield,1103,Home Catering,Self Delivery,8.55,121.52,67,4.9,1,7,25,3
990,01/14/2024,Boston,2118,Home Catering,Self Delivery,9.58,121.76,62,4.4,0,4,49,3
991,05/16/2024,Worcester,1608,Home Catering,Self Delivery,6.52,144.1,28,3.4,1,3,63,2
992,10/17/2024,Boston,2118,Home Catering,Self Delivery,1.35,79.03,52,4.0,0,3,17,1
993,04/28/2024,Providence,2903,Home Catering,Pickup,7.09,62.26,34,3.2,0,3,55,3
994,04/28/2024,Worcester,1608,Home Catering,Pickup,6.95,172.04,61,4.1,1,3,44,1
995,04/28/2024,Salem,1970,Home Catering,Pickup,6.16,41.82,48,4.9,0,1,51,1
996,01/14/2024,Manchester,3103,Home Catering,Self Delivery,11.02,47.15,33,3.1,0,1,28,1
997,07/02/2024,Worcester,1608,Home Catering,Self Delivery,14.56,143.51,33,4.1,1,3,37,1
998,02/10/2024,Worcester,1608,Home Catering,Self Delivery,9.05,107.45,77,3.8,0,0,79,0
999,09/01/2024,Salem,1970,Home Catering,Self Delivery,8.22,87.12,24,4.8,1,3,50,2
1000,03/09/2024,Concord,3301,Home Catering,Self Delivery,1.86,90.8,23,3.9,0,3,52,0
1001,09/14/2024,Boston,2118,Home Catering,Pickup,6.97,69.52,26,3.5,1,0,57,0
1002,08/28/2024,Portland,4101,Home Catering,Self Delivery,14.0,92.96,26,3.7,0,2,64,1
1003,07/10/2024,Providence,2903,Home Catering,Self Delivery,2.19,147.75,48,3.9,1,1,63,1
1004,04/04/2024,Salem,1970,Home Catering,Self Delivery,3.06,173.35,76,3.2,0,2,48,2
1005,07/17/2024,Lowell,1852,Home Catering,Self Delivery,12.96,168.58,48,4.1,0,4,76,1
1006,09/08/2024,Worcester,1608,Home Catering,Pickup,12.92,166.21,36,4.8,1,4,69,2
1007,08/30/2024,Nashua,3060,Home Catering,Self Delivery,7.67,113.13,69,3.1,0,1,68,0
1008,03/11/2024,Boston,2118,Home Catering,Self Delivery,7.55,197.78,20,3.3,0,3,56,1
1009,03/24/2024,Concord,3301,Home Catering,Pickup,9.06,82.49,46,3.2,0,3,68,1
1010,04/08/2024,Providence,2903,Home Catering,Self Delivery,7.47,110.19,43,4.1,0,2,56,2
1011,04/25/2024,Portland,4101,Home Catering,Self Delivery,6.08,183.29,55,3.7,1,2,71,2
1012,01/17/2024,Portland,4101,Home Catering,Self Delivery,12.08,30.38,44,4.2,0,3,67,2
1013,07/28/2024,Cambridge,2139,Home Catering,Pickup,5.78,188.39,79,4.3,1,2,39,0
1014,01/08/2024,Manchester,3103,Home Catering,Self Delivery,11.8,145.6,78,3.6,0,3,28,2
1015,05/18/2024,Springfield,1103,Home Catering,Pickup,4.76,85.27,48,4.3,0,2,40,1
1016,07/30/2024,Nashua,3060,Home Catering,Self Delivery,8.68,120.16,70,3.6,0,1,79,0
1017,04/23/2024,Boston,2118,Home Catering,Self Delivery,9.01,45.8,40,4.0,0,0,23,1
1018,04/13/2024,Cambridge,2139,Home Catering,Self Delivery,3.9,129.64,72,3.0,1,3,52,3
1019,04/14/2024,Manchester,3103,Home Catering,Self Delivery,12.46,125.9,26,4.0,1,4,57,2
1020,02/03/2024,Springfield,1103,Home Catering,Self Delivery,9.79,68.02,80,4.7,1,4,73,2
1021,03/31/2024,Nashua,3060,Home Catering,Pickup,11.91,154.52,45,4.3,0,3,53,2
1022,08/12/2024,Nashua,3060,Home Catering,Self Delivery,6.4,49.0,58,4.1,1,3,23,2
1023,09/07/2024,Concord,3301,Home Catering,Pickup,14.59,161.77,61,4.6,1,6,15,5
1024,06/15/2024,Lowell,1852,Home Catering,Self Delivery,12.01,139.13,77,4.5,0,4,26,2
1025,08/22/2024,Boston,2118,Home Catering,Self Delivery,12.4,97.22,35,3.4,0,4,49,0
1026,05/06/2024,Concord,3301,Home Catering,Self Delivery,4.81,139.01,71,3.2,1,5,21,7
1027,08/06/2024,Manchester,3103,Home Catering,Self Delivery,2.43,105.37,34,4.7,1,1,31,1
1028,07/26/2024,Concord,3301,Home Catering,Self Delivery,11.31,98.8,55,3.2,1,4,74,3
1029,01/22/2024,Boston,2118,Home Catering,Pickup,9.44,132.56,72,3.6,0,2,33,0
1030,07/13/2024,Boston,2118,Home Catering,Pickup,8.75,132.92,85,3.2,0,4,86,0
1031,06/09/2024,Nashua,3060,Home Catering,Self Delivery,10.14,141.82,66,4.2,0,5,73,2
1032,07/20/2024,Boston,2118,Home Catering,Self Delivery,7.4,190.49,51,4.9,1,2,77,0
1033,10/19/2024,Portland,4101,Home Catering,Self Delivery,8.31,182.86,20,3.4,1,4,36,2
1034,10/01/2024,Manchester,3103,Home Catering,Self Delivery,8.52,46.33,44,3.7,0,1,56,2
1035,09/25/2024,Manchester,3103,Home Catering,Self Delivery,3.53,42.59,34,3.3,0,2,34,0
1036,01/20/2024,Springfield,1103,Home Catering,Pickup,5.06,147.71,52,3.6,1,4,63,3
1037,09/23/2024,Nashua,3060,Home Catering,Self Delivery,13.47,156.37,56,4.0,0,1,58,0
1038,02/25/2024,Lowell,1852,Home Catering,Self Delivery,7.88,63.15,31,3.3,0,1,46,1
1039,08/19/2024,Boston,2118,Home Catering,Self Delivery,2.42,179.41,58,3.7,0,0,35,0
1040,08/21/2024,Manchester,3103,Home Catering,Self Delivery,4.05,36.07,28,3.9,1,3,5,1
1041,01/22/2024,Springfield,1103,Home Catering,Self Delivery,7.47,62.65,73,4.7,0,3,29,2
1042,05/05/2024,Providence,2903,Home Catering,Self Delivery,2.78,57.13,44,4.0,1,4,77,1
1043,09/22/2024,Springfield,1103,Home Catering,Self Delivery,6.34,150.86,24,3.7,0,2,46,1
1044,10/02/2024,Providence,2903,Home Catering,Self Delivery,10.06,171.34,26,4.4,1,3,56,0
1045,07/21/2024,Springfield,1103,Home Catering,Self Delivery,7.95,161.88,79,5.0,1,6,53,4
1046,01/21/2024,Providence,2903,Home Catering,Self Delivery,8.69,95.91,64,3.9,0,2,91,1
1047,10/12/2024,Boston,2118,Home Catering,Self Delivery,5.18,116.17,34,4.5,1,2,81,1
1048,07/17/2024,Providence,2903,Home Catering,Pickup,13.26,124.39,49,4.6,1,2,25,3
1049,09/21/2024,Salem,1970,Home Catering,Self Delivery,4.85,67.17,61,4.9,1,4,6,3
1050,01/26/2024,Manchester,3103,Home Catering,Self Delivery,6.69,95.79,78,3.0,0,1,82,5
1051,04/07/2024,Springfield,1103,Home Catering,Self Delivery,8.56,103.76,33,4.7,0,4,100,1
1052,05/29/2024,Concord,3301,Home Catering,Self Delivery,2.05,164.39,63,4.4,0,3,58,1
1053,08/13/2024,Providence,2903,Home Catering,Self Delivery,6.09,155.9,42,3.9,1,3,24,2
1054,07/22/2024,Providence,2903,Home Catering,Self Delivery,12.74,49.05,35,4.3,0,5,64,3
1055,06/04/2024,Salem,1970,Home Catering,Self Delivery,6.91,108.28,54,4.0,0,3,52,1
1056,05/26/2024,Manchester,3103,Home Catering,Pickup,4.12,168.86,85,3.8,1,1,52,1
1057,08/24/2024,Providence,2903,Home Catering,Self Delivery,8.34,132.57,77,4.3,0,1,67,2
1058,03/26/2024,Worcester,1608,Home Catering,Self Delivery,5.52,111.97,62,4.6,1,3,66,0
1059,08/04/2024,Portland,4101,Home Catering,Self Delivery,10.89,162.8,37,3.5,0,5,26,2
1060,05/30/2024,Providence,2903,Home Catering,Self Delivery,8.18,191.64,23,3.3,0,4,53,0
1061,01/28/2024,Salem,1970,Home Catering,Self Delivery,11.43,51.54,75,4.3,0,2,68,1
1062,09/21/2024,Manchester,3103,Home Catering,Self Delivery,11.1,121.18,75,3.3,1,7,55,3
1063,03/13/2024,Manchester,3103,Home Catering,Self Delivery,8.7,112.28,27,4.5,0,0,65,0
1064,08/25/2024,Cambridge,2139,Home Catering,Pickup,7.39,33.35,45,4.9,1,4,73,1
1065,08/19/2024,Manchester,3103,Home Catering,Self Delivery,6.28,103.25,43,4.9,1,2,42,2
1066,02/16/2024,Lowell,1852,Home Catering,Self Delivery,8.32,90.98,76,3.3,0,3,58,1
1067,09/13/2024,Cambridge,2139,Home Catering,Self Delivery,6.62,82.37,40,4.3,0,1,0,0
1068,02/27/2024,Cambridge,2139,Home Catering,Self Delivery,6.12,189.21,46,4.2,0,3,51,0
1069,04/02/2024,Lowell,1852,Home Catering,Pickup,11.44,147.8,25,4.6,0,1,70,1
1070,10/26/2024,Salem,1970,Home Catering,Self Delivery,9.39,170.7,74,3.3,0,3,42,2
1071,10/06/2024,Providence,2903,Home Catering,Self Delivery,8.23,176.47,62,3.3,0,6,50,0
1072,03/10/2024,Worcester,1608,Home Catering,Pickup,1.39,103.82,66,3.8,1,3,39,0
1073,07/20/2024,Cambridge,2139,Home Catering,Pickup,7.96,79.57,35,3.2,0,2,80,0
1074,07/30/2024,Boston,2118,Home Catering,Self Delivery,9.35,48.83,63,3.0,0,1,65,1
1075,06/14/2024,Portland,4101,Home Catering,Self Delivery,8.85,144.98,53,3.9,1,4,66,2
1076,08/18/2024,Concord,3301,Home Catering,Pickup,6.22,43.17,58,4.6,1,4,15,2
1077,01/13/2024,Portland,4101,Home Catering,Self Delivery,11.84,154.27,42,4.9,0,3,56,0
1078,04/01/2024,Springfield,1103,Home Catering,Pickup,12.62,134.29,47,3.1,0,1,49,1
1079,08/20/2024,Portland,4101,Home Catering,Self Delivery,5.35,165.96,89,4.6,1,4,44,2
1080,04/13/2024,Nashua,3060,Home Catering,Self Delivery,7.28,192.2,65,4.7,0,2,37,2
1081,08/20/2024,Worcester,1608,Home Catering,Pickup,7.38,162.66,56,4.9,1,4,33,4
1082,02/16/2024,Nashua,3060,Home Catering,Pickup,9.62,32.34,89,3.1,0,1,76,0
1083,05/08/2024,Lowell,1852,Home Catering,Self Delivery,3.51,89.88,77,5.0,1,5,11,2
1084,06/14/2024,Worcester,1608,Home Catering,Pickup,2.09,40.55,36,3.3,1,3,90,1
1085,03/24/2024,Worcester,1608,Home Catering,Pickup,5.96,44.62,72,4.8,1,1,54,3
